#1_usercol	2_usercol	3_usercol	4_usercol	5_usercol	6_pct_at	7_pct_gc	8_num_A	9_num_C	10_num_G	11_num_T	12_num_N	13_num_oth	14_seq_len
gi|556503834|ref|NC_000913.3|	3775572	3776159	mtlR	+	0.488927	0.511073	154	149	151	133	0	0	587
gi|556503834|ref|NC_000913.3|	3777399	3779054	lldP	+	0.448338	0.551662	288	461	452	454	0	0	1655
gi|556503834|ref|NC_000913.3|	3779054	3779830	lldR	+	0.458763	0.541237	189	206	214	167	0	0	776
gi|556503834|ref|NC_000913.3|	3779827	3781017	lldD	+	0.442857	0.557143	249	294	369	278	0	0	1190
gi|556503834|ref|NC_000913.3|	3781215	3781688	trmL	+	0.448203	0.551797	107	134	127	105	0	0	473
gi|556503834|ref|NC_000913.3|	3781741	3782562	cysE	-	0.464068	0.535932	189	236	204	192	0	0	821
gi|556503834|ref|NC_000913.3|	3782642	3783661	psA	-	0.431796	0.568204	228	304	275	212	0	0	1019
gi|556503834|ref|NC_000913.3|	3784584	3785015	yibN	-	0.503480	0.496520	108	124	90	109	0	0	431
gi|556503834|ref|NC_000913.3|	3785260	3786804	pmM	+	0.465026	0.534974	387	393	433	331	0	0	1544
gi|556503834|ref|NC_000913.3|	3786838	3788097	vC	+	0.428912	0.571088	321	338	381	219	0	0	1259
gi|556503834|ref|NC_000913.3|	3788101	3789060	yibQ	+	0.472367	0.527633	239	259	247	214	0	0	959
gi|556503834|ref|NC_000913.3|	3790320	3791345	tdh	-	0.484878	0.515122	268	292	236	229	0	0	1025
gi|556503834|ref|NC_000913.3|	3791355	3792551	kbl	-	0.457358	0.542642	291	362	287	256	0	0	1196
gi|556503834|ref|NC_000913.3|	3793987	3794919	hldD	+	0.490343	0.509657	236	233	242	221	0	0	932
gi|556503834|ref|NC_000913.3|	3794929	3795975	waaF	+	0.462715	0.537285	240	272	290	244	0	0	1046
gi|556503834|ref|NC_000913.3|	3795979	3796938	waaC	+	0.489051	0.510949	248	217	273	221	0	0	959
gi|556503834|ref|NC_000913.3|	3803058	3804137	waaB	-	0.603336	0.396664	332	234	194	319	0	0	1079
gi|556503834|ref|NC_000913.3|	3805153	3805950	waaP	-	0.565872	0.434128	221	191	155	230	0	0	797
gi|556503834|ref|NC_000913.3|	3807064	3808098	waaQ	-	0.553191	0.446809	282	248	214	290	0	0	1034
gi|556503834|ref|NC_000913.3|	3808540	3809817	waaA	+	0.460454	0.539546	273	355	334	315	0	0	1277
gi|556503834|ref|NC_000913.3|	3809825	3810304	coaD	+	0.471816	0.528184	109	113	140	117	0	0	479
gi|556503834|ref|NC_000913.3|	3810343	3811152	mutM	-	0.461063	0.538937	187	252	184	186	0	0	809
gi|556503834|ref|NC_000913.3|	3811891	3812559	yicR	-	0.519461	0.480539	175	178	143	172	0	0	668
gi|556503834|ref|NC_000913.3|	3812731	3813951	dfp	+	0.463115	0.536885	282	331	324	283	0	0	1220
gi|556503834|ref|NC_000913.3|	3813932	3814387	dut	+	0.452747	0.547253	92	120	129	114	0	0	455
gi|556503834|ref|NC_000913.3|	3814494	3815090	slmA	+	0.468121	0.531879	144	156	161	135	0	0	596
gi|556503834|ref|NC_000913.3|	3815127	3815768	pyrE	-	0.468019	0.531981	152	190	151	148	0	0	641
gi|556503834|ref|NC_000913.3|	3816676	3817539	yicC	+	0.461182	0.538818	223	210	255	175	0	0	863
gi|556503834|ref|NC_000913.3|	3818874	3819491	yicG	+	0.465154	0.534846	113	163	167	174	0	0	617
gi|556503834|ref|NC_000913.3|	3819488	3821170	ligB	-	0.474435	0.525565	388	513	371	410	0	0	1682
gi|556503834|ref|NC_000913.3|	3821428	3822051	mk	+	0.508828	0.491172	158	151	155	159	0	0	623
gi|556503834|ref|NC_000913.3|	3822400	3824508	spoT	+	0.462524	0.537476	523	566	567	452	0	0	2108
gi|556503834|ref|NC_000913.3|	3824515	3825204	trmH	+	0.445573	0.554427	164	192	190	143	0	0	689
gi|556503834|ref|NC_000913.3|	3825210	3827291	recG	+	0.427679	0.572321	480	587	604	410	0	0	2081
gi|556503834|ref|NC_000913.3|	3827460	3828665	ltS	-	0.463071	0.536929	354	372	275	204	0	0	1205
gi|556503834|ref|NC_000913.3|	3828945	3830336	xanP	+	0.450755	0.549245	254	374	390	373	0	0	1391
gi|556503834|ref|NC_000913.3|	3830457	3832166	yicH	+	0.457578	0.542422	405	449	478	377	0	0	1709
gi|556503834|ref|NC_000913.3|	3832219	3834537	yicI	-	0.479292	0.520707	575	656	551	536	0	0	2318
gi|556503834|ref|NC_000913.3|	3834547	3835929	yicJ	-	0.505789	0.494211	400	356	327	299	0	0	1382
gi|556503834|ref|NC_000913.3|	3838248	3839171	yicL	+	0.512459	0.487541	189	221	229	284	0	0	923
gi|556503834|ref|NC_000913.3|	3839175	3839993	lpA	-	0.525672	0.474328	188	212	176	242	0	0	818
gi|556503834|ref|NC_000913.3|	3840549	3841739	pI	-	0.469748	0.530252	364	354	277	195	0	0	1190
gi|556503834|ref|NC_000913.3|	3841950	3842402	yicN	-	0.471239	0.528761	117	130	109	96	0	0	452
gi|556503834|ref|NC_000913.3|	3845776	3847167	uhpT	-	0.470884	0.529116	373	389	347	282	0	0	1391
gi|556503834|ref|NC_000913.3|	3847305	3848624	uhpC	-	0.449583	0.550417	364	405	321	229	0	0	1319
gi|556503834|ref|NC_000913.3|	3848634	3850136	uhpB	-	0.428762	0.571238	381	465	393	263	0	0	1502
gi|556503834|ref|NC_000913.3|	3850136	3850726	uhpA	-	0.410169	0.589831	129	191	157	113	0	0	590
gi|556503834|ref|NC_000913.3|	3851096	3852784	ilvB	-	0.436611	0.563389	361	492	459	376	0	0	1688
gi|556503834|ref|NC_000913.3|	3853922	3855106	mrD	+	0.428209	0.571791	183	303	374	324	0	0	1184
gi|556503834|ref|NC_000913.3|	3855114	3855611	yidF	-	0.462777	0.537223	122	145	122	108	0	0	497
gi|556503834|ref|NC_000913.3|	3856415	3856864	yidI	+	0.518931	0.481069	106	103	113	127	0	0	449
gi|556503834|ref|NC_000913.3|	3856911	3858404	yidJ	-	0.479571	0.520429	343	402	375	373	0	0	1493
gi|556503834|ref|NC_000913.3|	3866469	3866897	ibpB	-	0.509346	0.490654	94	103	107	124	0	0	428
gi|556503834|ref|NC_000913.3|	3867009	3867422	ibpA	-	0.527845	0.472155	105	97	98	113	0	0	413
gi|556503834|ref|NC_000913.3|	3868062	3869309	yidR	-	0.447474	0.552526	272	362	327	286	0	0	1247
gi|556503834|ref|NC_000913.3|	3869377	3870441	cbrA	+	0.484962	0.515038	258	258	290	258	0	0	1064
gi|556503834|ref|NC_000913.3|	3870438	3871730	dgoT	-	0.469814	0.530186	383	376	309	224	0	0	1292
gi|556503834|ref|NC_000913.3|	3873596	3874474	dgoK	-	0.457859	0.542141	205	241	235	197	0	0	878
gi|556503834|ref|NC_000913.3|	3876140	3876952	yidA	-	0.488916	0.511084	187	208	207	210	0	0	812
gi|556503834|ref|NC_000913.3|	3880148	3881221	recF	-	0.449208	0.550792	230	306	285	252	0	0	1073
gi|556503834|ref|NC_000913.3|	3881221	3882321	dnaN	-	0.457273	0.542727	254	313	284	249	0	0	1100
gi|556503834|ref|NC_000913.3|	3882326	3883729	dnaA	-	0.459016	0.540984	305	387	372	339	0	0	1403
gi|556503834|ref|NC_000913.3|	3885076	3886722	yidC	+	0.462940	0.537060	389	454	430	373	0	0	1646
gi|556503834|ref|NC_000913.3|	3886828	3888192	mnmE	+	0.436217	0.563783	307	366	403	288	0	0	1364
gi|556503834|ref|NC_000913.3|	3888730	3890145	tnaA	+	0.491166	0.508834	372	343	377	323	0	0	1415
gi|556503834|ref|NC_000913.3|	3890236	3891483	tnaB	+	0.534884	0.465116	248	288	292	419	0	0	1247
gi|556503834|ref|NC_000913.3|	3891615	3892790	mdtL	+	0.468936	0.531064	202	294	330	349	0	0	1175
gi|556503834|ref|NC_000913.3|	3892765	3893724	yidZ	+	0.477581	0.522419	236	253	248	222	0	0	959
gi|556503834|ref|NC_000913.3|	3893881	3894630	yieE	+	0.476636	0.523364	179	200	192	178	0	0	749
gi|556503834|ref|NC_000913.3|	3894652	3895218	chrR	+	0.471731	0.528269	134	135	164	133	0	0	566
gi|556503834|ref|NC_000913.3|	3895272	3896609	purP	-	0.462229	0.537771	391	390	329	227	0	0	1337
gi|556503834|ref|NC_000913.3|	3896774	3897439	yieH	+	0.518797	0.481203	173	151	169	172	0	0	665
gi|556503834|ref|NC_000913.3|	3897506	3897973	cbrB	+	0.561028	0.438972	99	94	111	163	0	0	467
gi|556503834|ref|NC_000913.3|	3898022	3898609	cbrC	+	0.553663	0.446337	154	107	155	171	0	0	587
gi|556503834|ref|NC_000913.3|	3899408	3900577	yieL	-	0.499572	0.500428	286	305	280	298	0	0	1169
gi|556503834|ref|NC_000913.3|	3900604	3902220	bglH	-	0.548267	0.451733	422	388	342	464	0	0	1616
gi|556503834|ref|NC_000913.3|	3902289	3903701	bglB	-	0.514164	0.485836	348	381	305	378	0	0	1412
gi|556503834|ref|NC_000913.3|	3903720	3905597	bglF	-	0.488013	0.511987	511	515	446	405	0	0	1877
gi|556503834|ref|NC_000913.3|	3905731	3906567	bglG	-	0.570574	0.429426	221	199	160	256	0	0	836
gi|556503834|ref|NC_000913.3|	3906853	3907578	phoU	-	0.473103	0.526897	159	211	171	184	0	0	725
gi|556503834|ref|NC_000913.3|	3907593	3908366	pstB	-	0.476067	0.523933	176	201	204	192	0	0	773
gi|556503834|ref|NC_000913.3|	3908549	3909439	pstA	-	0.437079	0.562921	228	275	226	161	0	0	890
gi|556503834|ref|NC_000913.3|	3909439	3910398	pstC	-	0.452555	0.547445	258	273	252	176	0	0	959
gi|556503834|ref|NC_000913.3|	3910485	3911525	pstS	-	0.484615	0.515385	226	280	256	278	0	0	1040
gi|556503834|ref|NC_000913.3|	3911839	3913668	lmS	-	0.464188	0.535812	431	508	472	418	0	0	1829
gi|556503834|ref|NC_000913.3|	3913830	3915200	lmU	-	0.472993	0.527007	310	396	326	338	0	0	1370
gi|556503834|ref|NC_000913.3|	3915553	3915972	atpC	-	0.446301	0.553699	81	120	112	106	0	0	419
gi|556503834|ref|NC_000913.3|	3915993	3917375	atpD	-	0.452243	0.547757	309	392	365	316	0	0	1382
gi|556503834|ref|NC_000913.3|	3917402	3918265	atpG	-	0.464658	0.535342	182	240	222	219	0	0	863
gi|556503834|ref|NC_000913.3|	3919870	3920403	atpH	-	0.480300	0.519700	130	148	129	126	0	0	533
gi|556503834|ref|NC_000913.3|	3920418	3920888	atpF	-	0.470213	0.529787	87	130	119	134	0	0	470
gi|556503834|ref|NC_000913.3|	3921236	3922051	atpB	-	0.496933	0.503067	233	207	203	172	0	0	815
gi|556503834|ref|NC_000913.3|	3923057	3923680	rsmG	-	0.512039	0.487961	160	155	149	159	0	0	623
gi|556503834|ref|NC_000913.3|	3923744	3925633	mnmG	-	0.455797	0.544203	424	531	497	437	0	0	1889
gi|556503834|ref|NC_000913.3|	3926012	3926455	mioC	-	0.498871	0.501129	102	113	109	119	0	0	443
gi|556503834|ref|NC_000913.3|	3926545	3927003	asnC	-	0.504367	0.495633	101	111	116	130	0	0	458
gi|556503834|ref|NC_000913.3|	3927155	3928147	asnA	+	0.434476	0.565524	214	250	311	217	0	0	992
gi|556503834|ref|NC_000913.3|	3929597	3931093	ravA	-	0.502674	0.497326	370	382	362	382	0	0	1496
gi|556503834|ref|NC_000913.3|	3933351	3933770	rbsD	+	0.522673	0.477327	119	104	96	100	0	0	419
gi|556503834|ref|NC_000913.3|	3933778	3935283	rbsA	+	0.487708	0.512292	377	356	415	357	0	0	1505
gi|556503834|ref|NC_000913.3|	3935288	3936253	rbsC	+	0.465285	0.534715	183	233	283	266	0	0	965
gi|556503834|ref|NC_000913.3|	3936278	3937168	rbsB	+	0.470787	0.529213	233	214	257	186	0	0	890
gi|556503834|ref|NC_000913.3|	3937294	3938223	rbsK	+	0.480086	0.519914	226	220	263	220	0	0	929
gi|556503834|ref|NC_000913.3|	3938227	3939219	rbsR	+	0.492944	0.507056	246	253	250	243	0	0	992
gi|556503834|ref|NC_000913.3|	3939185	3940612	hsrA	-	0.508760	0.491240	416	348	353	310	0	0	1427
gi|556503834|ref|NC_000913.3|	3948449	3949969	yifB	-	0.490789	0.509211	337	393	381	409	0	0	1520
gi|556503834|ref|NC_000913.3|	3955331	3956875	ilvA	+	0.411917	0.588083	324	436	472	312	0	0	1544
gi|556503834|ref|NC_000913.3|	3956927	3957820	ilvY	-	0.423292	0.576708	191	281	234	187	0	0	893
gi|556503834|ref|NC_000913.3|	3957970	3959445	ilvC	+	0.461695	0.538305	368	360	434	313	0	0	1475
gi|556503834|ref|NC_000913.3|	3964365	3965630	rhlB	-	0.474308	0.525692	295	336	329	305	0	0	1265
gi|556503834|ref|NC_000913.3|	3966417	3967676	rho	+	0.496426	0.503574	327	319	315	298	0	0	1259
gi|556503834|ref|NC_000913.3|	3969031	3970077	wzzE	+	0.472275	0.527725	248	253	299	246	0	0	1046
gi|556503834|ref|NC_000913.3|	3973608	3974489	rffH	+	0.448354	0.551646	191	222	264	204	0	0	881
gi|556503834|ref|NC_000913.3|	3975146	3976276	wecE	+	0.455752	0.544248	255	292	323	260	0	0	1130
gi|556503834|ref|NC_000913.3|	3976278	3977528	wzxE	+	0.463200	0.536800	218	283	388	361	0	0	1250
gi|556503834|ref|NC_000913.3|	3978601	3979953	wzyE	+	0.475592	0.524408	226	346	363	417	0	0	1352
gi|556503834|ref|NC_000913.3|	3979956	3980696	wecG	+	0.467568	0.532432	176	180	214	170	0	0	740
gi|556503834|ref|NC_000913.3|	3984352	3986007	aslA	-	0.467674	0.532326	360	432	449	414	0	0	1655
gi|556503834|ref|NC_000913.3|	3986686	3987882	hemY	-	0.450669	0.549331	234	349	308	305	0	0	1196
gi|556503834|ref|NC_000913.3|	3987885	3989066	hemX	-	0.465707	0.534293	224	314	317	326	0	0	1181
gi|556503834|ref|NC_000913.3|	3989088	3989828	hemD	-	0.470270	0.529730	178	205	187	170	0	0	740
gi|556503834|ref|NC_000913.3|	3994762	3995586	dapF	+	0.447816	0.552184	167	202	253	202	0	0	824
gi|556503834|ref|NC_000913.3|	3995583	3996290	yigA	+	0.441301	0.558699	146	179	216	166	0	0	707
gi|556503834|ref|NC_000913.3|	3996287	3997183	xerC	+	0.459821	0.540179	205	228	256	207	0	0	896
gi|556503834|ref|NC_000913.3|	3997183	3997899	yigB	+	0.441341	0.558659	158	192	208	158	0	0	716
gi|556503834|ref|NC_000913.3|	3997983	4000145	uvrD	+	0.422757	0.577243	491	573	675	423	0	0	2162
gi|556503834|ref|NC_000913.3|	4001426	4002376	corA	+	0.472632	0.527368	220	240	261	229	0	0	950
gi|556503834|ref|NC_000913.3|	4004230	4004697	yigI	-	0.466809	0.533191	110	136	113	108	0	0	467
gi|556503834|ref|NC_000913.3|	4004862	4005731	pldA	+	0.486766	0.513234	212	208	238	211	0	0	869
gi|556503834|ref|NC_000913.3|	4011076	4011975	yigM	+	0.444939	0.555061	154	232	267	246	0	0	899
gi|556503834|ref|NC_000913.3|	4011863	4012816	metR	-	0.436516	0.563484	203	273	264	213	0	0	953
gi|556503834|ref|NC_000913.3|	4013053	4015314	metE	+	0.437417	0.562583	520	592	680	469	0	0	2261
gi|556503834|ref|NC_000913.3|	4016431	4017192	udp	+	0.458607	0.541393	162	197	215	187	0	0	761
gi|556503834|ref|NC_000913.3|	4017333	4018760	rmuC	+	0.469516	0.530484	383	357	400	287	0	0	1427
gi|556503834|ref|NC_000913.3|	4019624	4020229	ubiJ	+	0.441322	0.558678	132	153	185	135	0	0	605
gi|556503834|ref|NC_000913.3|	4020226	4021866	ubiB	+	0.500000	0.500000	395	381	439	425	0	0	1640
gi|556503834|ref|NC_000913.3|	4022736	4023512	tatC	+	0.483247	0.516753	152	192	209	223	0	0	776
gi|556503834|ref|NC_000913.3|	4024333	4024821	rfaH	-	0.502049	0.497951	118	116	127	127	0	0	488
gi|556503834|ref|NC_000913.3|	4024988	4026481	ubiD	+	0.461487	0.538513	340	371	433	349	0	0	1493
gi|556503834|ref|NC_000913.3|	4026527	4027228	fr	+	0.470756	0.529244	150	162	209	180	0	0	701
gi|556503834|ref|NC_000913.3|	4028782	4030971	fadB	-	0.447693	0.552307	442	625	584	538	0	0	2189
gi|556503834|ref|NC_000913.3|	4031161	4032492	pepQ	+	0.462810	0.537190	329	355	360	287	0	0	1331
gi|556503834|ref|NC_000913.3|	4032492	4033106	yigZ	+	0.442997	0.557003	137	142	200	135	0	0	614
gi|556503834|ref|NC_000913.3|	4034608	4035153	hemG	+	0.482569	0.517431	142	138	144	121	0	0	545
gi|556503834|ref|NC_000913.3|	4040906	4041433	mobB	-	0.512334	0.487666	123	153	104	147	0	0	527
gi|556503834|ref|NC_000913.3|	4041415	4041999	mobA	-	0.498288	0.501712	145	165	128	146	0	0	584
gi|556503834|ref|NC_000913.3|	4042415	4043401	srkA	+	0.513185	0.486815	241	230	250	265	0	0	986
gi|556503834|ref|NC_000913.3|	4043418	4044044	dsbA	+	0.519169	0.480831	164	124	177	161	0	0	626
gi|556503834|ref|NC_000913.3|	4044199	4045629	yihF	+	0.583217	0.416783	452	276	320	382	0	0	1430
gi|556503834|ref|NC_000913.3|	4046966	4049752	polA	+	0.480258	0.519742	733	679	769	605	0	0	2786
gi|556503834|ref|NC_000913.3|	4050133	4050765	yihA	-	0.482595	0.517405	138	183	144	167	0	0	632
gi|556503834|ref|NC_000913.3|	4051347	4051856	yihI	+	0.475442	0.524558	161	120	147	81	0	0	509
gi|556503834|ref|NC_000913.3|	4052045	4053418	hemN	+	0.468318	0.531682	322	360	370	321	0	0	1373
gi|556503834|ref|NC_000913.3|	4053869	4055278	lnG	-	0.430092	0.569908	301	433	370	305	0	0	1409
gi|556503834|ref|NC_000913.3|	4055290	4056339	lnL	-	0.447092	0.552908	230	296	284	239	0	0	1049
gi|556503834|ref|NC_000913.3|	4056625	4058034	lnA	-	0.470546	0.529454	321	359	387	342	0	0	1409
gi|556503834|ref|NC_000913.3|	4060447	4061157	yihL	+	0.508451	0.491549	203	161	188	158	0	0	710
gi|556503834|ref|NC_000913.3|	4061165	4062145	yihM	+	0.560204	0.439796	286	207	224	263	0	0	980
gi|556503834|ref|NC_000913.3|	4062247	4063512	yihN	+	0.549407	0.450593	300	254	316	395	0	0	1265
gi|556503834|ref|NC_000913.3|	4065809	4067194	yihP	-	0.475812	0.524188	387	359	367	272	0	0	1385
gi|556503834|ref|NC_000913.3|	4067240	4069276	yihQ	-	0.464637	0.535363	454	548	542	492	0	0	2036
gi|556503834|ref|NC_000913.3|	4070515	4071756	yihS	-	0.466559	0.533441	274	349	313	305	0	0	1241
gi|556503834|ref|NC_000913.3|	4071773	4072651	yihT	-	0.461276	0.538724	195	241	232	210	0	0	878
gi|556503834|ref|NC_000913.3|	4072675	4073571	yihU	-	0.446429	0.553571	205	250	246	195	0	0	896
gi|556503834|ref|NC_000913.3|	4073739	4074635	yihV	+	0.443080	0.556920	200	208	291	197	0	0	896
gi|556503834|ref|NC_000913.3|	4074669	4075454	yihW	+	0.475159	0.524841	186	194	218	187	0	0	785
gi|556503834|ref|NC_000913.3|	4076146	4077018	yihY	+	0.490826	0.509174	179	230	214	249	0	0	872
gi|556503834|ref|NC_000913.3|	4077015	4077452	dtd	+	0.448513	0.551487	103	105	136	93	0	0	437
gi|556503834|ref|NC_000913.3|	4077449	4078438	yiiD	+	0.448938	0.551062	235	249	296	209	0	0	989
gi|556503834|ref|NC_000913.3|	4080299	4081228	fdhE	-	0.453175	0.546825	196	262	246	225	0	0	929
gi|556503834|ref|NC_000913.3|	4081225	4081860	fdoI	-	0.474016	0.525984	172	175	159	129	0	0	635
gi|556503834|ref|NC_000913.3|	4081857	4082759	fdoH	-	0.444568	0.555432	185	266	235	216	0	0	902
gi|556503834|ref|NC_000913.3|	4082772	4085822	fdoG	-	0.448852	0.551148	632	849	832	737	0	0	3050
gi|556503834|ref|NC_000913.3|	4086016	4086849	fdhD	+	0.469388	0.530612	188	189	253	203	0	0	833
gi|556503834|ref|NC_000913.3|	4088107	4089855	frvR	-	0.499428	0.500572	441	433	442	432	0	0	1748
gi|556503834|ref|NC_000913.3|	4089855	4090925	frvX	-	0.473832	0.526168	240	314	249	267	0	0	1070
gi|556503834|ref|NC_000913.3|	4090915	4092366	frvB	-	0.440386	0.559614	370	415	397	269	0	0	1451
gi|556503834|ref|NC_000913.3|	4092377	4092823	frvA	-	0.497758	0.502242	104	107	117	118	0	0	446
gi|556503834|ref|NC_000913.3|	4093448	4094272	rhaD	-	0.441748	0.558252	168	212	248	196	0	0	824
gi|556503834|ref|NC_000913.3|	4095979	4097448	rhaB	-	0.452008	0.547992	336	405	400	328	0	0	1469
gi|556503834|ref|NC_000913.3|	4097736	4098572	rhaS	+	0.480861	0.519139	187	213	221	215	0	0	836
gi|556503834|ref|NC_000913.3|	4098646	4099494	rhaR	+	0.498821	0.501179	193	197	228	230	0	0	848
gi|556503834|ref|NC_000913.3|	4099491	4100525	rhaT	-	0.482592	0.517408	289	304	231	210	0	0	1034
gi|556503834|ref|NC_000913.3|	4100810	4101430	sodA	+	0.466129	0.533871	164	170	161	125	0	0	620
gi|556503834|ref|NC_000913.3|	4101690	4102673	kdgT	+	0.472024	0.527976	200	225	294	264	0	0	983
gi|556503834|ref|NC_000913.3|	4102822	4103496	yiiM	+	0.468843	0.531157	160	150	208	156	0	0	674
gi|556503834|ref|NC_000913.3|	4103602	4104975	cpxA	-	0.453751	0.546249	315	409	341	308	0	0	1373
gi|556503834|ref|NC_000913.3|	4106469	4107371	fieF	+	0.477827	0.522173	174	204	267	257	0	0	902
gi|556503834|ref|NC_000913.3|	4107552	4108514	pfkA	+	0.464657	0.535343	216	232	283	231	0	0	962
gi|556503834|ref|NC_000913.3|	4108834	4109823	sbp	+	0.493428	0.506572	276	226	275	212	0	0	989
gi|556503834|ref|NC_000913.3|	4109930	4110685	cdh	+	0.512583	0.487417	189	170	198	198	0	0	755
gi|556503834|ref|NC_000913.3|	4110740	4111507	tpiA	-	0.473273	0.526727	165	212	192	198	0	0	767
gi|556503834|ref|NC_000913.3|	4111615	4112214	yiiQ	-	0.507513	0.492487	124	137	158	180	0	0	599
gi|556503834|ref|NC_000913.3|	4113293	4113721	uspD	+	0.567757	0.432243	131	85	100	112	0	0	428
gi|556503834|ref|NC_000913.3|	4113726	4114472	fpr	-	0.463807	0.536193	154	206	194	192	0	0	746
gi|556503834|ref|NC_000913.3|	4114569	4115579	lpX	-	0.431683	0.568317	198	307	267	238	0	0	1010
gi|556503834|ref|NC_000913.3|	4115714	4117222	lpK	-	0.458886	0.541114	325	436	380	367	0	0	1508
gi|556503834|ref|NC_000913.3|	4117245	4118090	lpF	-	0.489941	0.510059	258	226	205	156	0	0	845
gi|556503834|ref|NC_000913.3|	4119423	4120349	menA	-	0.465443	0.534557	242	261	234	189	0	0	926
gi|556503834|ref|NC_000913.3|	4120416	4121747	hslU	-	0.473328	0.526672	273	361	340	357	0	0	1331
gi|556503834|ref|NC_000913.3|	4121757	4122287	hslV	-	0.471698	0.528302	114	146	134	136	0	0	530
gi|556503834|ref|NC_000913.3|	4122380	4123339	ftsN	-	0.425443	0.574557	151	275	276	257	0	0	959
gi|556503834|ref|NC_000913.3|	4123431	4124456	cytR	-	0.479024	0.520976	239	270	264	252	0	0	1025
gi|556503834|ref|NC_000913.3|	4124612	4126810	priA	-	0.424932	0.575068	484	644	620	450	0	0	2198
gi|556503834|ref|NC_000913.3|	4127286	4127894	yiiX	-	0.475329	0.524671	126	160	159	163	0	0	608
gi|556503834|ref|NC_000913.3|	4128672	4129832	metB	+	0.450000	0.550000	263	287	351	259	0	0	1160
gi|556503834|ref|NC_000913.3|	4129835	4132267	metL	+	0.416530	0.583470	482	665	754	531	0	0	2432
gi|556503834|ref|NC_000913.3|	4132616	4133506	metF	+	0.480899	0.519101	212	212	250	216	0	0	890
gi|556503834|ref|NC_000913.3|	4133835	4136015	katG	+	0.442202	0.557798	488	567	649	476	0	0	2180
gi|556503834|ref|NC_000913.3|	4136108	4137013	yijE	+	0.458564	0.541436	159	218	272	256	0	0	905
gi|556503834|ref|NC_000913.3|	4137040	4137657	yijF	-	0.473258	0.526742	139	165	160	153	0	0	617
gi|556503834|ref|NC_000913.3|	4137932	4139035	ldA	-	0.452403	0.547597	247	330	274	252	0	0	1103
gi|556503834|ref|NC_000913.3|	4139046	4139708	fsaB	-	0.465257	0.534743	138	188	166	170	0	0	662
gi|556503834|ref|NC_000913.3|	4142530	4143609	frwC	+	0.457831	0.542169	197	236	349	297	0	0	1079
gi|556503834|ref|NC_000913.3|	4143995	4146292	pflD	+	0.468437	0.531563	567	603	618	509	0	0	2297
gi|556503834|ref|NC_000913.3|	4146258	4147136	pflC	+	0.449886	0.550114	188	209	274	207	0	0	878
gi|556503834|ref|NC_000913.3|	4147466	4148317	yijO	-	0.468860	0.531140	194	207	245	205	0	0	851
gi|556503834|ref|NC_000913.3|	4148532	4150265	ptC	-	0.499711	0.500289	425	422	445	441	0	0	1733
gi|556503834|ref|NC_000913.3|	4150447	4153098	ppc	-	0.443229	0.556771	524	733	743	651	0	0	2651
gi|556503834|ref|NC_000913.3|	4153696	4154847	argE	-	0.482189	0.517811	271	292	304	284	0	0	1151
gi|556503834|ref|NC_000913.3|	4155001	4156005	argC	+	0.464143	0.535857	225	260	278	241	0	0	1004
gi|556503834|ref|NC_000913.3|	4156013	4156789	argB	+	0.444588	0.555412	181	183	248	164	0	0	776
gi|556503834|ref|NC_000913.3|	4156850	4158223	argH	+	0.434814	0.565186	305	340	436	292	0	0	1373
gi|556503834|ref|NC_000913.3|	4158490	4159407	oxyR	+	0.444929	0.555071	204	230	279	204	0	0	917
gi|556503834|ref|NC_000913.3|	4159390	4160790	sthA	-	0.481429	0.518571	320	358	368	354	0	0	1400
gi|556503834|ref|NC_000913.3|	4161124	4161771	fabR	+	0.465224	0.534776	155	161	185	146	0	0	647
gi|556503834|ref|NC_000913.3|	4162170	4163270	trmA	-	0.490909	0.509091	252	291	269	288	0	0	1100
gi|556503834|ref|NC_000913.3|	4163639	4165483	btuB	+	0.497288	0.502711	452	437	490	465	0	0	1844
gi|556503834|ref|NC_000913.3|	4165428	4166285	murI	+	0.484247	0.515753	195	212	230	220	0	0	857
gi|556503834|ref|NC_000913.3|	4172057	4173085	murB	+	0.539883	0.460117	292	220	253	263	0	0	1028
gi|556503834|ref|NC_000913.3|	4173082	4174047	birA	+	0.505699	0.494301	244	193	284	244	0	0	965
gi|556503834|ref|NC_000913.3|	4174076	4175026	coaA	-	0.558947	0.441053	269	216	203	262	0	0	950
gi|556503834|ref|NC_000913.3|	4175944	4177128	tufB	+	0.465372	0.534628	289	307	326	262	0	0	1184
gi|556503834|ref|NC_000913.3|	4177743	4178288	usG	+	0.482569	0.517431	127	124	158	136	0	0	545
gi|556503834|ref|NC_000913.3|	4178447	4178875	rplK	+	0.476636	0.523364	113	110	114	91	0	0	428
gi|556503834|ref|NC_000913.3|	4178879	4179583	rplA	+	0.482955	0.517045	195	173	191	145	0	0	704
gi|556503834|ref|NC_000913.3|	4179996	4180493	rplJ	+	0.474849	0.525151	120	122	139	116	0	0	497
gi|556503834|ref|NC_000913.3|	4185350	4189573	rpoC	+	0.461757	0.538243	1012	1088	1185	938	0	0	4223
gi|556503834|ref|NC_000913.3|	4189786	4190325	yjaZ	+	0.575139	0.424861	163	114	115	147	0	0	539
gi|556503834|ref|NC_000913.3|	4190735	4191868	thiH	-	0.449250	0.550750	254	316	308	255	0	0	1133
gi|556503834|ref|NC_000913.3|	4191865	4192635	thiG	-	0.414286	0.585714	159	234	217	160	0	0	770
